Time [s],Channel 0,Channel 1,Channel 2,Channel 7
3.037205000,0,0,0,0
3.037211000,0,0,0,1
3.037220000,0,1,0,1
3.047199000,0,0,0,1
3.047207000,0,0,0,0
3.047214000,0,0,0,1
3.047227000,0,0,1,1
3.057247000,0,0,0,1
3.057249000,0,0,0,0
3.057255000,0,0,0,1
3.057266000,0,0,1,1
3.062205000,0,0,0,1
3.062216000,0,0,0,0
3.062221000,0,0,0,1
3.062230000,1,0,0,1
3.072208000,0,0,0,1
3.072216000,0,0,0,0
3.072222000,0,0,0,1
3.072231000,0,1,0,1
3.082210000,0,0,0,1
3.082218000,0,0,0,0
3.082225000,0,0,0,1
3.082233000,1,0,0,1
3.092212000,0,0,0,1
3.092221000,0,0,0,0
3.092227000,0,0,0,1
3.092236000,1,0,0,1
3.102216000,0,0,0,1
3.102225000,0,0,0,0
3.102231000,0,0,0,1
3.102240000,0,1,0,1
3.112219000,0,0,0,1
3.112227000,0,0,0,0
3.112234000,0,0,0,1
3.112247000,0,0,1,1
3.122266000,0,0,0,1
3.122268000,0,0,0,0
3.122274000,0,0,0,1
3.122286000,0,0,1,1
3.127223000,0,0,0,1
3.127234000,0,0,0,0
3.127240000,0,0,0,1
3.127249000,1,0,0,1
3.137226000,0,0,0,1
3.137234000,0,0,0,0
3.137241000,0,0,0,1
3.137250000,0,1,0,1
3.147228000,0,0,0,1
3.147237000,0,0,0,0
3.147243000,0,0,0,1
3.147252000,1,0,0,1
3.157232000,0,0,0,1
3.157241000,0,0,0,0
3.157247000,0,0,0,1
3.157256000,1,0,0,1
3.167235000,0,0,0,1
3.167243000,0,0,0,0
3.167249000,0,0,0,1
3.167258000,0,1,0,1
3.177237000,0,0,0,1
3.177246000,0,0,0,0
3.177252000,0,0,0,1
3.177266000,0,0,1,1
3.187285000,0,0,0,1
3.187287000,0,0,0,0
3.187293000,0,0,0,1
3.187304000,0,0,1,1
3.192242000,0,0,0,1
3.192252000,0,0,0,0
3.192258000,0,0,0,1
3.192267000,1,0,0,1
3.202244000,0,0,0,1
3.202253000,0,0,0,0
3.202259000,0,0,0,1
3.202268000,0,1,0,1
3.212248000,0,0,0,1
3.212256000,0,0,0,0
3.212263000,0,0,0,1
3.212272000,1,0,0,1
3.222251000,0,0,0,1
3.222259000,0,0,0,0
3.222265000,0,0,0,1
3.222274000,1,0,0,1
3.232253000,0,0,0,1
3.232261000,0,0,0,0
3.232268000,0,0,0,1
3.232277000,0,1,0,1
3.242256000,0,0,0,1
3.242264000,0,0,0,0
3.242270000,0,0,0,1
3.242284000,0,0,1,1
3.252304000,0,0,0,1
3.252305000,0,0,0,0
3.252311000,0,0,0,1
3.252323000,0,0,1,1
3.257260000,0,0,0,1
3.257271000,0,0,0,0
3.257277000,0,0,0,1
