Time [s],Channel 3,Channel 4,Channel 5
5.874754000,0,0,0
5.874777000,1,0,0
5.884758000,0,0,0
5.884780000,0,1,0
5.894760000,0,0,0
5.894783000,1,0,0
5.904763000,0,0,0
5.904785000,0,1,0
5.914765000,0,0,0
5.914788000,1,0,0
5.924769000,0,0,0
5.924791000,0,0,1
5.934772000,0,0,0
5.934794000,1,0,0
5.944774000,0,0,0
5.944797000,0,1,0
5.954777000,0,0,0
5.954799000,1,0,0
5.964779000,0,0,0
5.964801000,0,1,0
5.974783000,0,0,0
5.974805000,1,0,0
5.984785000,0,0,0
5.984808000,0,0,1
5.994788000,0,0,0
5.994810000,1,0,0
6.004790000,0,0,0
6.004812000,0,1,0
6.014794000,0,0,0
6.014816000,1,0,0
6.024796000,0,0,0
6.024818000,0,1,0
6.034799000,0,0,0
6.034821000,1,0,0
6.044801000,0,0,0
6.044824000,0,0,1
6.054804000,0,0,0
6.054826000,1,0,0
6.064808000,0,0,0
6.064830000,0,1,0
6.074810000,0,0,0
6.074832000,1,0,0
6.084812000,0,0,0
6.084835000,0,1,0
6.094815000,0,0,0
6.094837000,1,0,0
6.104819000,0,0,0
6.104841000,0,0,1
6.114821000,0,0,0
6.114843000,1,0,0
6.124824000,0,0,0
6.124846000,0,1,0
6.134827000,0,0,0
6.134849000,1,0,0
6.144829000,0,0,0
6.144851000,0,1,0
6.154831000,0,0,0
6.154854000,1,0,0
6.164835000,0,0,0
6.164858000,0,0,1
6.174838000,0,0,0
6.174860000,1,0,0
6.184840000,0,0,0
6.184862000,0,1,0
6.194842000,0,0,0
6.194865000,1,0,0
6.204846000,0,0,0
6.204868000,0,1,0
6.214849000,0,0,0
6.214871000,1,0,0
6.224851000,0,0,0
6.224873000,0,0,1
6.234854000,0,0,0
6.234877000,1,0,0
6.244857000,0,0,0
6.244879000,0,1,0
6.254859000,0,0,0
6.254881000,1,0,0
6.264863000,0,0,0
6.264885000,0,1,0
6.274865000,0,0,0
6.274887000,1,0,0
6.284867000,0,0,0
6.284890000,0,0,1
6.294870000,0,0,0
6.294892000,1,0,0
6.304874000,0,0,0
6.304896000,0,1,0
6.314876000,0,0,0
6.314898000,1,0,0
6.324879000,0,0,0
6.324901000,0,1,0
6.334882000,0,0,0
6.334904000,1,0,0
6.344884000,0,0,0
6.344907000,0,0,1
6.354887000,0,0,0
6.354909000,1,0,0
6.364890000,0,0,0
6.364913000,0,1,0
6.374893000,0,0,0
6.374915000,1,0,0
6.384895000,0,0,0
6.384918000,0,1,0
6.394898000,0,0,0
6.394920000,1,0,0
6.404901000,0,0,0
6.404924000,0,0,1
6.414904000,0,0,0
6.414926000,1,0,0
6.424906000,0,0,0
6.424929000,0,1,0
6.434909000,0,0,0
6.434932000,1,0,0
6.444912000,0,0,0
6.444934000,0,1,0
6.454915000,0,0,0
6.454938000,1,0,0
6.464918000,0,0,0
6.464940000,0,0,1
6.474920000,0,0,0
6.474943000,1,0,0
6.484923000,0,0,0
6.484945000,0,1,0
6.494925000,0,0,0
6.494948000,1,0,0
6.504929000,0,0,0
6.504951000,0,1,0
6.514931000,0,0,0
6.514954000,1,0,0
6.524934000,0,0,0
6.524956000,0,0,1
6.534937000,0,0,0
6.534959000,1,0,0
6.544939000,0,0,0
6.544962000,0,1,0
6.554942000,0,0,0
6.554964000,1,0,0
6.564945000,0,0,0
6.564968000,0,1,0
6.574948000,0,0,0
6.574970000,1,0,0
6.584950000,0,0,0
6.584973000,0,0,1
6.594953000,0,0,0
6.594975000,1,0,0
6.604957000,0,0,0
6.604979000,0,1,0
6.614959000,0,0,0
6.614981000,1,0,0
6.624961000,0,0,0
6.624984000,0,1,0
6.634965000,0,0,0
6.634987000,1,0,0
6.644967000,0,0,0
6.644990000,0,0,1
6.654970000,0,0,0
6.654992000,1,0,0
6.664973000,0,0,0
6.664996000,0,1,0
6.674976000,0,0,0
6.674998000,1,0,0
6.684978000,0,0,0
6.685001000,0,1,0
6.694981000,0,0,0
6.695003000,1,0,0
6.704984000,0,0,0
6.705007000,0,0,1
6.714987000,0,0,0
6.715009000,1,0,0
6.724989000,0,0,0
6.725012000,0,1,0
6.734993000,0,0,0
6.735015000,1,0,0
6.744995000,0,0,0
6.745017000,0,1,0
6.754997000,0,0,0
6.755020000,1,0,0
6.765000000,0,0,0
6.765022000,0,0,1
6.775004000,0,0,0
6.775026000,1,0,0
6.785006000,0,0,0
6.785028000,0,1,0
6.795008000,0,0,0
6.795031000,1,0,0
6.805011000,0,0,0
6.805033000,0,1,0
6.815014000,0,0,0
6.815037000,1,0,0
6.825017000,0,0,0
6.825039000,0,0,1
6.835019000,0,0,0
6.835042000,1,0,0
6.845023000,0,0,0
6.845045000,0,1,0
6.855025000,0,0,0
6.855048000,1,0,0
6.865028000,0,0,0
6.865050000,0,1,0
6.875030000,0,0,0
6.875053000,1,0,0
6.885034000,0,0,0
6.885056000,0,0,1
6.895036000,0,0,0
6.895059000,1,0,0
6.905039000,0,0,0
6.905061000,0,1,0
6.915041000,0,0,0
6.915064000,1,0,0
6.925045000,0,0,0
6.925067000,0,1,0
6.935047000,0,0,0
6.935069000,1,0,0
6.945051000,0,0,0
6.945073000,0,0,1
6.955053000,0,0,0
6.955076000,1,0,0
6.965056000,0,0,0
6.965078000,0,1,0
6.975058000,0,0,0
6.975080000,1,0,0
6.985062000,0,0,0
6.985084000,0,1,0
6.995064000,0,0,0
6.995087000,1,0,0
7.005067000,0,0,0
7.005089000,0,0,1
7.015069000,0,0,0
7.015092000,1,0,0
7.025072000,0,0,0
7.025094000,0,1,0
7.035075000,0,0,0
7.035097000,1,0,0
7.045077000,0,0,0
7.045100000,0,1,0
7.055080000,0,0,0
7.055102000,1,0,0
7.065084000,0,0,0
7.065106000,0,0,1
7.075086000,0,0,0
7.075108000,1,0,0
7.085088000,0,0,0
7.085111000,0,1,0
